id|onmlast|onmfirst|onmtitle|gender|dob|ssn|stline1|stline2|city|state|zipcode|phone|
rec-382-org|wu|jackson||f|19940318|693419431|15 barada crescent|craiglea|gunyarra|qld|03719|613 5627611|
rec-350-org|harrington|chloe||||460254601|3 stuart street||salt ash|nsw|02046|612 2805290|
rec-148-dup-0|boone|micah||m|19890224|919768978|5 walu street||kempsey|vic|06064|618 6777291|
rec-334-dup-1|buccos|brodke|ms|f|19290218|184522886|22 karuah street|maranui|pasadena|sa|02790|617 6662952|
rec-843-dup-1|lam|reupen||f|19850403|467091363|10|pine ill|redhead||03025|204 9756105|
rec-444-dup-0|strain j|wil on||f|19921031|519907603|46 hillebrand street||moss vale||04570|204 5343405|
rec-310-org|knight|annabelle|||19921207|785304430|193 fairley crescent||malmoe|qld|03022|613 4458772|
rec-1046-org|villavarayan|brodee|||19931104|379381482|133 gooromon ponds road|dudley specialist medical centre|aberglasslyn|nsw|02487|612 5061671|
rec-196-dup-1|singleton|markus||m|19880430|590768126|125 devonport street|tricorne (cnr scone r road|ckyneton|vic|03737|618 9715893|
rec-810-org|bhashani|daniel||f|19850515|460122254|7 learmonth drive||mount pleasant|nsw|02134|612 7703150|
rec-726-org|ohanigan|james|mr|m||392021441|9 collins place|moorillyah|kintore||04171|204 1286011|
rec-576-dup-1|budiman|harret||m|19930117|352643257|46 officer crescent|toora|mile end|sa|04814|617 0803895|
rec-771-org|keegan|kynan||f|20110508|857383174|19 launceston street||burrowye|vic|07006|618 3886198|
rec-550-org|espenson|tiarna|||19841003|692793666|17 mott street||black swamp|nsw|02107|612 7018819|
rec-836-org|aarnoudse|jade|pfc|f|19900612|495775007|36 fenwick place|parklea|berwick||04053|708 3890611|
rec-184-dup-0|christisen|genevieve|mr|f|19950420|736901768|26 academy  lose|flinders place|winston hills|nsw|05 45|612 1030471|
rec-493-org|aani|aiden|mr||19911229|328262375|23 cazaly close|glenevie|mildura|vic|04300|618 6836816|
rec-858-dup-0|bourke|alexandra|||19990227|939395143|618 totterdell street||balmoral|vic|02036|618 2826605|
rec-410-dup-0|fathi|riley||f||906947583|68||kot a|vic|03672|618 4446905|
rec-701-org|herrera|matthew|||19850513|880514913|16 outtrim avenue||spotswood|vic|02710|618 8146083|
rec-824-dup-1|killic|blake||f||467771873|79 parfitt crescent||batehaven|nsw|04872|612 0824284|
rec-325-org|susanto|charlie||f||175478529|20|brookvale|proserpine|nsw|02380|612 6383438|
rec-839-dup-1|babcocke|louis|mr|f|19910417|401613269|2 banfield street||tullamo e|nsw|04122||
rec-246-org|strapp|julia|||19870421|596169177|1 wangara street||poowong|vic|04035|618 1843420|
rec-700-dup-0|sckel|julia|mr|f|19940319|479658893|3 sheehan xtreet|trelech|bolton|vic|03085|618 8709419|
rec-199-dup-0|koranyi|will||f|20070108|998615622|3 blackett crescent|gumvi ew|conjol  park|nsw|04163|612 1619767|
rec-45-org|sipran|luke||f|19341007|253326687|22 nangor street|matilda park|tallegalla|qld|06027|613 9347449|
rec-833-dup-0|stranger|noah|pfc|f|19490102|499005124|955 florence taylor sttrit|blue gum hill|mount helen|vic|03639|618 4364730|
rec-147-dup-1|thundayal|lewis||f|19930620|223972204|278 gaby plake||stratdale|vic|04703|618 8325325|
rec-259-dup-0|kandathil|alexan ra||m|19860711|649718931|5 captain cook crescent||yellingbo|v c|04021|618 9762506|
rec-253-dup-0|vichur|jamie|||19830227|896206036|15 fimister circuit||eastlakes|nsw|02099|612 0777994|
rec-315-dup-0|apallon|ckayla|ms|f|19831219|291781586|58 lochbuy street||bollier|qld|04811|416 3121330|
rec-538-dup-0||timothy||f|19900126|644097433|4 thozet place||mackensi|qld|06426||
rec-982-dup-0|matheson|ryley|||19900529|438766205|4 theodore ztreet||karanadgin|wa|02023|618 9386997|
rec-43-dup-0|mcdougall|isabella|ms|f|20111114|1723 8283|10 callabonna street||mount vincent|nsw|03355|612 896 839|
rec-179-dup-0|nuha|joshua|dr|f|1982 0721|6292 1016|7 o'halloran circuit||parkdale||02010|708 2466526|
rec-846-org|sempers|thomas||m|19910930|754826563|32 tewksbury circuit|clonturkle|hotham hill|vic|03051|618 9185599|
rec-339-org|west|jazz||m|19930503|734983113|45 barraclough crescent|yarrimbah|chatswood west|nsw|02218|612 8425708|
rec-675-org|hoggan|ashleigh||m||884538467|23 hudson street||brightwaters|nsw|02486|612 5954537|
rec-602-dup-0|abram|mixael|pfc|f|19950215|197915049|1 jerrabomberra avenue||bowral|njw|02036|612 2280113|
rec-658-dup-1|pak|mathew|dr|m|19841026|157840221|70 walker crescent||raglan|nstw|04169|612 8915418|
rec-460-dup-1|pudjijono|apr l||f|19820618|199628966|65 chevalley loop||yattal nga|nsw|02580|612 3652126|
rec-764-dup-0|kalpage|mia||f|19910310|425552516|105 arthu circle||wapengo|nsw|02325|612 1711937|
rec-700-dup-1|sckel|julia|mr|f|19940319|479658893|3 sheehan street|trellech|bolton|vic|03805|618 8079419|
rec-827-org|srila|shandril||m|19311115|467884458|13 de smet place||takilberan|qld|02600||
rec-444-dup-1|strai ij|wilson||f|19921031|519907603|4 hillebrand street||moss vale||04570|204 5343405|
rec-1032-org|lariani|joshua|mr|f|19871123|255596677|27 vagabond crescent||mundulla|sa|04017|617 8498812|
rec-667-org|buchalter|noah||m|19960527|728833915|32 trenwith close|colbara|mount moriac|vic|06060|618 1676994|
rec-929-dup-1|abbetmeyer|dale||f|20090527|238912658|23 pasmore close|dallyn|aria|vic|03162|416 2603223|
rec-88-org|zahradnicek|reece|ms||19870912|993828651|3 wilkins street||bukali|qld|03089|613 7639209|
rec-40-org|sempers|noah|pfc||19941221|877309116|7 de burgh street|sandalford homestead|midland|wa|02122|618 2752020|
rec-521-dup-0|assadi|amber||m|19950427|613758137|04 crace street|st helen's consulting suites|quinninup|wa|02650|618 7515675|
rec-961-dup-0|syau|nichooaz|ms||19950910|382904141|3 govett place|jemular downs|kyogle||05575|204 9583892|
rec-543-dup-1|smedley|zamuel||f|19860104|674204411|17 jenner kourt||st albans park|vic|03350|618 8214669|
rec-996-dup-0|baldwin|alex|||19890728|970520579|35||west beach|sa|02705|617 6778134|
rec-15-dup-1|aarnoudse|josh a|dr|f|19180426|325479356|8 perrin circuit|darlington|somerton park|sa|04214||
rec-689-dup-0|wilcox|tylah|dr|f|19940313|966037631|6 echoplace||landsdale|qld|02217|613 593 321|
rec-676-dup-1|aaberg|||m|19840505|507633202|145 bouchard place||mont albert|v|03041|416 3586185|
rec-647-dup-1|contreras|daniel|||19971209|2141 11189|45 victori  street||almurta|vic|03040|618 3081795|
rec-449-org|sclafani|benjamin|||19960302|606434068|18 centaurus street||norwood|nsw|03065|612 9369534|
rec-369-dup-0|shek|lucy||f|19840116|527113451|75 northloourne avenue|palm lake resort|ashfield|wa|03 192|204 3261778|
rec-518-org|ellis|oliver|ms|f|20110831|744641594|20 boolimba crescent||wamberal|nsw|06018|612 7791010|
rec-904-dup-0|triggs|ellor ah|dr|f|19880928|250828082|1 7 blackett crescent||colevale|qld|04715|416 5981882|
rec-438-org|reynell|breony|ms|f|19910316|646893918|69 rawson street||kinglake|qld|02032|613 4010056|
rec-921-dup-0|zhen|harrison||f|19900624|925595723|1 currie crescent||aireys inlet||04 5 51|416 5142133|
rec-138-org|ensslin|maxin|ms|f|20120909|260763183|5 woden plaza||belmore|nsw|02114|612 2321268|
rec-302-org|menzel|simone|||19890415|231779126|462 gilmore crescent|workmans cottage|bateman||03214|204 6734848|
rec-258-org|berzevicky|madeleine|ms||19980519|617926021|80 wuruma place|summer hill|hawthorn||06501|416 2730252|
rec-535-dup-0|scopel|stelio||m|19900619|216434076|4 doonkuna street||belair|sa|02  1|416 1990703|
rec-598-org|rusnak|justin||f|19990525|603257911|2 palana place|tam-beni|carnegie|vic|03122|618 6681755|
rec-735-org|veerhuis|jacob||f|19830411|965441445|3 lachlan street||somers|vic|02283|618 2629759|
rec-302-dup-0|menzel|simone|||19890415|231779126|462 gilmore crescent|workmans cotage|pateman||03214|204 6734848|
rec-18-org|tapai|georgia|mrs|f|19830803|558072466|1 connelly place|millridge|koorlong|vic|03130|618 8331170|
rec-1005-org|coke|cain||m|19450815|184059500|14 kriewaldt circuit||orelia|nsw|04303|612 6537677|
rec-962-dup-0|abbodnandola|jasmine|dr|||971174833|8 symers street||alsace|qld|02043|613 6968216|
rec-371-org|kay|mikaela|mr|m|19800301|485391977|6 olympus way||adamstown||04650|708 0262159|
rec-125-dup-1|spears|jame s|||20001031|643639203|145 augustus  lose||fishery falls|qld|02753|613 1958373|
rec-123-org|caffyn|matthew|||19970522|720591030|19 hyndes crescent|lake hills|cabramatta west|nsw|03088|416 3290336|
rec-527-dup-0|carlile|sessica||f|19841210|493011937|233 la perouse street||mount clear|vic|05290|618 6448994|
rec-273-dup-0|macgregor|caleb||m|19890219|226368491|33|unt 2|zherlok|sa|03101|617 1491075|
rec-156-org|bullock|abbey|mr|m|19980303|161962792|7 de little circuit||pheasant creek|vic|03690|618 6390721|
rec-486-dup-1|rutherfurd|dylan||f|19951013|801474887|10 owen crvwscent|caravn park|padthaway|sa|02033|617 8624012|
rec-160-org|hernandez|tara||m|19860507|716365035|9 leahy close||albion|vic|03178|618 6026333|
rec-251-org|strehovski|silas||f|19890123|392370893|40 william webb drive||cobram|vic|03155|204 7398019|
rec-508-dup-0|fitzgerald|darc e|mrs|f|19930213|287858308|18 hawkesbury crescent|loormeah park|traralgon|vic|03021|618 0623088|
rec-928-org|earlson|oscar|ms|f|19811023|242086664|18 noakes court|fernbank|bundaberg north|qld|02168|613 8528344|
rec-620-org|hyland|annabel||||760357025|233 stuart street||borroloola|nt|04812|613 4547388|
rec-547-dup-0|scofield|tomaz||f|19200104|952385347|32 cunningham street||ashcroft|nsw|06066|612 7217678|
rec-959-dup-1|kopeland|alexandra|hon|f|19940706|142812155|6 lewis luecston avenue||blackbutt||04730|204 0167925|
rec-88-dup-1|zahradnicek|reece|ms||19870912|993828651|3 wilkinss yreet||bukali|qld|03089|613 7639209|
rec-298-org|villarreal|ashleigh|dr||19950806|800089474|133 mcneil place|calimna|bexley|nsw|02640||
rec-843-dup-0|lam|reuben||f|19850403|467091363|10|pine hill|retead||03025|204 9756105|
rec-767-org|berne|lilian||f|19871111|705379013|4||farnham|nsw|03875|612 0204328|
rec-263-org|li|rece|mr|m|20120423|427581482|9 pohlmanstreet|kimberley|redhill|vic|03737|2042143799|
rec-351-dup-0|yunipingu|joel||f|19831028|4185 03039|25 bednallplace||carpenter rocks|sa|03690|708 8347665|
rec-462-org|campbell|jasper||m|19410925|166508149|71 dalley crescent|north star resort|forresters beach|nsw|04061|612 3803877|
rec-974-org|protic|michael||f|19960325|894335807|25 alberga street|old post office|miranda|nsw|02259|612 1253618|
rec-828-org|lucas|james||f|19920606|912557651|394 buller crescent||hastings point|nsw|03135|612 3943175|
rec-447-dup-0|bullard|april|mr||19780824|259653146|11 gvrr st reet|rooganore|clifton||06210||
rec-572-dup-0|mckenny|keahley|ms|m|19920528|142192027|39 tyenna cloje||wongabel|kld|07150|613 3758723|
rec-333-dup-1|rodgers|pino|ms|f|19510812|807344847|9 leahy close|yaahren|norwel|qld|04650|613 7901902|
rec-607-dup-0|k|cameron|ms|m|19951218|645547434|47 duffy street|kingaroy garden|corowa|nsw|07015||
rec-909-dup-0|jayantilal|amy||f|20080930|282304410|7 toona place||briar hill|vic|00812|618 830 541|
rec-655-org|shone|blayke||f|20081206|327868167|16|midway service station|hume weir|vic|03031|618 8890739|
rec-120-dup-1|kambh tla|abbey|dr|f|20090327|133222348|21||kumb a|qld|05023|613 2131711|
rec-991-org|rollins|adam|ms|f|19900714|849128954|2 totterdell street||five ways|vic|02287|618 0545403|
rec-836-dup-0|aarnoudse|jade|pfc|f|19900612|495775007|36 fenwick place|parklea|berwick||04053|708 3890611|
rec-893-org|wells|naomi||m|19920929|295624060|3 griffiths street||penrose|nsw|03175|612 0374818|
rec-803-dup-1|gethin|lucas|mr|m|19970716|154415614|38||illawong|nsw|03074|612 6304102|
rec-138-dup-0|ensslin|max|ms|f|20120909|260763183|5 woden plaza||belmore|nsw|02114|612 2321268|
rec-480-org|lei|oliver||f|19870316|330575809|79 mudge place||swan reach|sa|06210|617 1092201|
rec-555-dup-0|zparks|darcy|||19860107|523113716|6 anthony rolfe street||jtratford|qld|03941|613 6474396|
rec-318-org|edwardson|sachin|pfc|f|19420906|365660741|5 shakespeare crescent||diglum|qld|02112||
rec-634-dup-0|strangway|samantha|||19840629|539763445|4 mcbryde crescent||hillston|nsw|02478|612 2304455|
rec-744-org|dernesch|finlay||||879575742|9 battersby circuit||tarana|nsw|06432|612 5934195|
rec-568-org|stranger|tarnee|ms|f|19900710|123099919|6 bonnor close|paraburdoo hospital|irymple|tas|03806|617 9418940|
rec-413-dup-0|phili ps|chelsea||m|19930811|296963790|1 groom street||mar lan|nsw|03149|612 2176999|
rec-611-org|azizi|jairus|hon|f|19960402|102127732|2|mntn farm|st morris|sa|06055|617 8814134|
rec-162-dup-0|vi nita|archie|||19820925|767584052|40 mack street||wyalong|nsw|04413|204 7295415|
rec-512-dup-0|herberts|charlie||f|19360115|544291383|3 osmand street||wantirna|nsw|03155|612 0081984|
rec-864-dup-0|evensen|eloise|mrs|f|19830225|329482255|41 pink lake caravan park|spalding street|camena|tas|04116|617 2659668|
rec-560-org|snyders|madison|dr|f|19890622|443852193|ashcroft crescent||point mcleay|sa|02191|617 9680260|
rec-378-dup-1|kylej|gus||m||334257848|7 nemarang crescent||lower templejtowe||05086|708 1188309|
rec-491-dup-0|smythe|isabelle||m|19951008|524386670|17|the stockyards|cornubia|qld|02132|613 2034797|
rec-728-org|bristow|peronel|mr|f|20130405|949565996|13 endeavourstreet|themeadows|scone|nsw|03151|6125509883|
rec-566-dup-0|timberlake|catherine|ms|f|19930331|333470931|17 rohan rivett crescent||beverly   lls||03072|416 3993397|
rec-923-org|scime|ellorah||f|19920226|942927138|1 dandenong court|banksia springs|munno para||05076|416 9375170|
rec-974-dup-1|protic|michael||f|19960325|894335807|25 alberga street|old post office|mir nda|nsw|02259|612 1253618|
rec-460-dup-0|pudjijono|april||f|19820618|199628966|65 chevalley loop||yattalunga|nsw|02580|612 36 52126|
rec-580-dup-0|zeng|jessie||f|19910219|204324691|88 berghofer court|halfmoon station|withcott|vic|06066|618 4936512|
rec-126-org|aarts|chloe|ms|||451253776|47 woolner circuit|oak glen|bedfordale|wa|05165|618 6959889|
rec-127-org|shelby|william|mr|f|19290706|309249157|45 boucicault place|rowethorpe|clifton springs|wa|03095|618 8097223|
rec-760-org|cook|james|||19960522|417700450|526 milford street||beachmere||02000|204 5319767|
rec-137-dup-0|rupertson|zachary|mr|f|19851023|758431951|5 burrendong street|bulbudgeree cottag|north ryte|vic|03212|708 7093255|
rec-801-dup-1|tipton|nixolas|mr|||585642208|53 bokhaaha circuit||piora|nsw|02027|612 1739960|
rec-862-dup-0||nemesia|ms|f||350337658|7 tanda plac|herbert river|finly|nsw|03172|612 6025464|
rec-356-org|yadgiri|jack||f|19790903|809487366|6 woodgate street||murray bridge|qld|03163|416 8618039|
rec-189-org|lopan|toby||f|19920731|985551107|6||strathmerton|vic|04069|618 0721176|
rec-213-org|stratou|zoe|hon||19880722|544731103|227 gleadow street||south melbourne|vic|02460|618 7771738|
rec-37-org|strahn|sophie||f|19970416|507594105|18 green street|swainston|redhead|act|03101|612 9018477|
rec-326-dup-1|kkrugman|lynton|mr|f|19970210|562299497|408 chalker circuit|star court arcade|st albans||04311|416 2168414|
rec-0-org|pecanac|jaden||f|19850611|286417555|59 epenarra close||revesby|sa|07008||
rec-394-org|booker|harry||m|19260122|747374730|57||normanhurst|nsw|02342||
rec-131-org|gurchani|lilly||f|19960817|277711130|11 namatjira drive||nunawading bc|vic|02290|416 9223855|
rec-468-org|gundugollu|sachin|||19890902|286100604|12 clive steele avenue||brookvale||04032|416 2738509|
rec-966-org|saylor|joel||f||770825655|14 archdall street||taroomball|qld|03350|613 7836034|
rec-495-org|basaaria|jessica|ms|m||751699401|70 heagney crescent|diment towers|nowra|nsw|02291|612 6600552|
rec-753-dup-0|meng|jacob||m|19860127|891326239|2  2 sturgeon street|hotel laguna|crossdale|qld|05163|613 4977110|
rec-903-org|fairclough|blade||f|19860605|714200592|11 blacket street||cape le grand|wa|00820|618 5952256|
rec-345-dup-1|mackenzie|jacqu line|||199112 9|974865136|7 hawker place||blackalls park|nsw|02228|612 8512637|
rec-246-dup-1|strap|julia|||19870421|596169177|1 wangara syreet||poowong|vic|04035|618 1843420|
rec-164-org|crawford|emiily|mr|f|20110404|290142618|4 curlewis crescent|plantation caravn park|spotswood|vic|02166||
rec-368-dup-0|strapp|michelle||f|19901111|486114870|34 hickenbotham street||busby|nsw|02913|613 1999945|
rec-595-org|gonzales|jai|ms|f|19701114|645061160|5 chisholm street||sunshine||02170|204 6894231|
rec-176-dup-0||caleb||f|19901102|162195591|72 hardigan street|yarrandale moonea|smithlea|qld|02430|613 1014648|
rec-181-dup-1|lahdsu|shaun||f|19900501|732983274|13 packer street|rsde 302|prahran|vic|02033|708 6205094|
rec-684-dup-0|oakley|hamish||f|19120821|727856097|2 dunstan  treet||vermont|vic|03840|618  893615|
rec-775-org|christisen|karmina|ms|f|20191218|310681102|26 academyclose|flindersplace|winstonhills|nsw|05345|6121030471|
rec-14-dup-1|winterbottom|ferg us|ms|m|19861103|240857775|15||russell lea|nsw|03193|612 15 7541|
rec-495-dup-0|basaaria|jessika|ms|m||751699401|70 heagney crescent|diment towerst|nowra|nsw|02291|612 6600552|
rec-497-dup-0|waar|emiili||f|19920923|594546398|16 groom street|wagunyah|matheson|nsw|03672|612 8310263|
rec-904-dup-1|triggs|ellorah|dr|f|19880928|2508 28082|17 blackett crescent||colevale|qld|04715|4165981882|
rec-604-org|surin|bailey||f|19250729|806827248|4 gurrang avenue||vasa views|qld|04573|613 0836989|
rec-134-dup-0|abbatista|jai||m|19910923|106992128|&8 kirwan circuit|elm ood|goodwood|qld|04226|613 6329104|
rec-70-dup-0|scime|jackson|ms|f|19300525|522886397|122 laperouse street||burton|qld|031 9|613 8131933|
rec-203-org|you|connor||f|19850615|305318597|141 boulton close||mount vincent|nsw|03381|612 6636787|
rec-433-dup-0|cantrell|jack|ms||19940720|101649596|62 brentnall place||sherwood|qld||613 6516977|
rec-328-dup-0|cof fey|schk irra||f|19361227|427382383|30|bethune|barrabup|wa|02151|618 9188280|
rec-72-dup-0|scollard||ms|f|20071029|122009722|410 castleton crescent||upper mount gravatt|qld|03212|613  6 64935|
rec-248-dup-0|moses|timothy|ms|f||626775690|89 parker street|lavarack barracks 2 rar spt|minimay|vic|03672|618 4948605|
rec-32-dup-1||arabella|||19890921|985780936|569 hodgson crescent||stanhope|nsw|03138|612 2460007|
rec-270-org|naoomal|rachel|||19930119|743665622|29 champ place|airforce memorial estate|inman valley|sa|05076|617 3021683|
rec-195-org|ryers|brodie||f|19210920|614237157|60 faithfull circuit||armatree|nsw|02009|612 0318935|
rec-839-dup-0|babcocke|lo uis|mr|f|19910417|401613269|23 banfieldstreet||tullamore|nsw|04122||
rec-264-dup-0|kriez|kaelyn|ms|m|19080725|782158812|1 waller crescent||murga|nsw|00872|204 7617902|
rec-776-org|winters|dominic||m|19710721|925824112|18 mackie crescent||clarendon|vic|07306|204 8645814|
rec-852-org|burzic|isabella|hon|m|19970718|587909735|9 marlock street||loira|tas|03350|204 5628559|
rec-612-org||emma||m|19910707|501393461|36 witt place||walgett|nsw|06023|612 5285469|
rec-486-org|rutherfurd|dylan||f|19951013|801474887|10 owen crescent|caravn park|padthaway|sa|02033|617 8624012|
rec-204-org|pryor|kylee|||19940612|899646663|108 flinders way||east ipswich|qld|02096|613 5034474|
rec-408-dup-1|theodorakis|k ai|ms||19930719|971125144|13 cripps place|greenacres caravan park|laidley|qld|02143|613 4589152|
rec-976-org|stanton|mia|ms|f|19910705|213406169|4 aston crescent|vlla 18 pacific bay resort|buccan|qld|04109|416 0776706|
rec-703-org|jafari|taylah|ms|f|19390728|573106120|126 hosking place||brunswick west|vic|02773|618 0089897|
rec-682-dup-0|freund|jacob|ms|m||139664303|89 bingley crescent||hill top|vic|04215|618 9012686|
rec-799-dup-0|laukkanen|rachel|ms|f|19940301|978811266|2 chauvel street||wallaville|nsw|07000||
rec-245-org|scime|joshua||||489569074|74 bainton crescent|koani|inkerman|vic|03170|618 0366312|
rec-794-org|summerfield|jamie||f|19710512|358930437|19 brent place||brushgrove|nsw|02540|612 3937656|
rec-857-dup-1|brewster|bailei||f|19880607|389755952|10 brookman jtreet||bullfinch|wa|02580|618 0284122|
rec-243-org|folha|henry|||19991229|954614815|18 cane place||south launceston|tas|02517|617 5690799|
rec-470-dup-0|engl|alec|mr|f|19880809|588624105|177 denovan circuit|rosetta vilage|dundast valley|nsw|02283|612 6951487|
rec-26-dup-1|macgreg r|jak||f|19960307|545105400|8 shakespeare crescent||pakenham|vic|06525|618 4232675|
rec-746-org|aballon|madalyn||m|19911208|513509226|288 ennor crescent||pine lodge|vic|02257|618 7810767|
rec-865-org|whitley|adam||f|19930128|248149067|61 carr crescent||millicent|sa|04869|617 9054084|
rec-23-org|hang|faith|ms|f|19901214|194252272|5 larakia street||tintaldra|vic|02154|618 5829602|
rec-840-org|chuko|bree||f|19900330|519511466|15 selwyn street||hester brook|wa|07010|618 8724014|
rec-820-dup-0|claahke||mr|f|19811017|476987060|57 william webb drive|wandana|oackville||03204|416 4434335|
rec-950-dup-0|chengelpet|holly|ms|f|19980110|21129 176|7|mynor a|ryde|qld|04208|613 3085967|
rec-891-dup-1|sciacca|sarah||f|19821213|400765383|209 broadsmith street||tumblong|nsw|02121|612 2227343|
rec-427-org|dennel|harry|||19960212|647562504|180 kippax health centre||heywood||04179|416 1681751|
rec-4-dup-0|hanley|callie||f|19020318|333168427|62 clare den n s avenue||north richmond|nsw|02085|612 3207878|
rec-132-dup-1|coupe|arabella||f||482609868|5 kellermann close|biggin  ill|elw od|vic|06151|618 5809593|
rec-592-org|scolastique|harry|pfc||20090414|409197293|14 macarthur avenue||allambie|sa|03015|617 3048852|
rec-227-dup-1|thacker|samuel|ms|f|19010721|343304952|55 murranj  street|blue bay aprtmnts|flynn|vic|06065|618 7843 211|
rec-720-dup-0|ce|caitan|ms|f|19880731|116175339|6 clivestreleavenue|headlandcvnpark|hydepark|sa|03072|6179857449|
rec-181-dup-0|landau|shaun||f|19900501|732939274|13 packer street|rsde 302|prahran|vic|02033|708 6205094|
rec-142-org|radul|arren|mr|f|19320928|962177217|81 william hudson crescent|fred lane hostel|daw park|sa|02192|617 8321757|
rec-900-dup-1|mcgrory|||f|19920724|460072057|9 gluyas street||wendouree|vic|05000|618 8624385|
rec-198-dup-0|shreve|pailei||f|19910502|575208744|41 higinbotham street|omaha|jellinbah|qld|02145|708 7549625|
rec-787-org|varandani|zack||m|19901027|178028739|25 glynn street||port pirie|vic|03156|618 7830145|
rec-331-org|fleischmann|joshua|||19341020|635504081|7 thornhill crescent|crowden|south perth|wa|02134|618 1532365|
rec-819-dup-0|loh|elizabeth|ms|f|19880614|324488710|15 cox st eet||invergowrie|nsw|02369|612 5038137|
rec-287-dup-0|caccianemici|robbie|||19980311|710497969|4 ferguson circuit|eight mile|erigolia|nsw|02035|612 6447227|
rec-122-dup-0|aaberg|daniel|ms|f|19951201|402507945|20 ironbarkcrescent|bellona|warrnambool|vic|02527|618 3088224|
rec-171-org|schriter||col|f|19940302|866633472|7 style arcade||rubicon|vic|03280|618 5949296|
rec-828-dup-0|lucas|james||f|19920606|912557651|394 buller crescent||hastings point|nsw|03135|612 3943175|
rec-12-dup-0|vidvan|isabella|mr||19950713|636222959|1 shepherd street|brentwood village|dangar i sland|nsw|04122|612 9568757|
rec-988-org||cameron||f|19900803|263742733|18 rossarden street||lowanna|nsw|05009|204 5936106|
rec-212-dup-0|kripak|brodee||f|19971018|166693479|141 mcinnes street||aylmerton|nss|03280|612 8903018|
rec-315-org|aballon|kayla|ms|f|19831219|291781586|58 lochbuy street||bollier|qld|04811|416 3121330|
rec-952-dup-0|houston|olivia|mr||19830 19|817098914|23 doonkun a street||wyoming|nsw|04560|612 2250284|
rec-802-org|coleman|lara||f|19901116|220012219|94 callister crescent||tuart hill|nsw|02640|612 5834487|
rec-389-org|pond|grayson|dr|f|19930702|120620032|9 giffen close||fadden|nsw|02026|708 4822271|
rec-270-dup-0|naoomal|rac heJ|||19930119|743665622|29 champ place|airforce memorial estate|inman valley|sa|05076|617 3021683|
rec-435-dup-0|mckelar|etan|dr||19891007|779053692|12 chuculba crescent||lower mount walker|qld|04615|613 4647871|
rec-649-org|wai|joshua|||20080310|229105270|11 bonwick place||tomingley|nsw|04882|612 6312934|
rec-26-dup-0|macgr gor|jake||f|19960307|545105400|8 shakespeare crescent||pakenham|vic|06525|618 4 32675|
rec-82-org|booker|tayla||f|20070329|354397577|28 stuart street||eastern heights|nsw|04874|612 9787104|
rec-908-dup-0|reeham|takeisha|mr|f|19920109|147321724|7 gleadowbstreet||kingston on murray|sa|02500|617 9934616|
rec-518-dup-0|canavan|oliver|ms|f|20110831|744641594|20 boolimba crescent||wamberak|nsw|06018|612 7791010|
rec-322-dup-1|andrewson|alexander|mr|f|19850206|460542386|10 cobby street|st pauls lutheran village|03193|vic|wye river|618 1339426|
rec-521-dup-1|assadi|campbekl||m|19950427|613758137|30 crace street|st helen's consulting suites|quinninup|wa|02650|618 7515675|
rec-805-dup-0|scott jackson|christopher||f|19931023|399717926|149 heard street||rokewood junction|vic|04131|618 2368723|
rec-709-dup-0|elizalde|zacob||f|20120623|162830231|31 allan ztreet||hatfield|nsw|03116||
rec-609-org|lalit|brodee||f|19891203|385097105|63 grounds crescent||devon park|sa|04123|617 5464699|
rec-648-dup-0|tapai|myuna|ms|f|20116105|931088743|1 connellyplace|millridge|koorlong|vic|03130|6188331170|
rec-999-dup-0|engl|othmann|ms|m|20180518|625272782|177 denofancircuit|rosettavillage|dundastvalley|nsw|02283|6126951487|
rec-283-dup-0|sarika|grafe||m|19900210|336859412|7 miles place||puckapunyal milpo|viic|03145|618 2214727|
rec-513-org|dinh|isabelle|pfc|f|19980727|344421338|27 wallaroo road||piccadilly|sa|02026|617 9976226|
rec-239-dup-0|salim|toby||f|20000227|231477979|183 dinnison circuit||auburn|nsw|02505|612 9730524|
rec-601-org|morse|lara|ms|f|19910210|864028588|61 brereton street||priestdale|qld|02666|613 5470276|
rec-789-org|king|oakleigh|ms|f||450278293|59 nash place|topview|palmview|qld|02065|613 5945253|
rec-227-org|thacker|samuel|ms|f|19010721|343304952|55 murranji street|blue bay aprtmnts|flynn|vic|06065|618 7843211|
rec-915-dup-0|tzan|alex||f|19860604|660521931|37 stacy scteet||tungamull|nsw|02380|612 4135366|
rec-430-org|straw|alisson|ms|f|20040628|634464974|6 bonnorclose|paraburdoohospital|irymple|tas|03806|6179418940|
rec-661-org|czubak|chloe||f|19870501|179525138|542 revill place||wildes meadow|nsw|02264|612 1814100|
rec-24-org|scjum|eden|pfc||20080830|492710361|13 theodore street||crookwell||06153|708 8895388|
rec-78-org|abratkiewicz|madison|hon|f|20110220|103658769|124 grimshaw street||bourke|nsw|02035|612 0710858|
rec-88-dup-0|zahradnicek|reeec|ms||19870912|993828651|3 wilkins street||bukali|qlc|03089|613 7639209|
rec-440-dup-0|scogin|phoebe||f|19890607|389608611|9 totterdell street|ron gol station|woora ee|vic|03909|618 0741331|
rec-358-dup-0|abbetmeyer|dimitri|mr|f|19960529|865608576|50 dumas s t reet||wutul|qld|02282|613 5623412|
rec-310-dup-0|knight|annaelle|||19921207|785304430|193 fairley crescent||malmoe|qld|03022|613 4458772|
