rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-903-org,   rec-349-org, eng, f, 34, 19860605, , blade, fairclough, wa, cape le grand, 00820, 11, blacket street, , 618 5952256, 714200592, 8, NoRole
rec-345-dup-1, rec-772-org, eng, , 29, 199112 9, , jacqu line, mackenzie, nsw, blackalls park, 02228, 7, hawker place, , 612 8512637, 974865136, 0, NoRole
rec-246-dup-1, rec-633-org, unk, , 33, 19870421, , julia, strap, vic, poowong, 04035, 1, wangara syreet, , 618 1843420, 596169177, 9, NoRole
rec-164-org,   rec-709-org, usa, f, 9, 20110404, mr, emiily, crawford, vic, spotswood, 02166, 4, curlewis crescent, plantation caravn park, , 290142618, 1, NoRole
rec-368-dup-0, rec-312-org, unk, f, 30, 19901111, , michelle, strapp, nsw, busby, 02913, 34, hickenbotham street, , 613 1999945, 486114870, 4, NoRole
rec-595-org,   rec-223-org, usa, f, , 19701114, ms, jai, gonzales, , sunshine, 02170, 5, chisholm street, , 204 6894231, 645061160, 0, NoRole
rec-176-dup-0, rec-821-org, spa, f, 30, 19901102, , caleb, , qld, smithlea, 02430, 72, hardigan street, yarrandale moonea, 613 1014648, 162195591, 7, NoRole
rec-181-dup-1, rec-839-org, , f, 30, 19900501, , shaun, lahdsu, vic, prahran, 02033, 13, packer street, rsde 302, 708 6205094, 732983274, 1, NoRole
rec-684-dup-0, rec-285-org, eng, f, , 19120821, , hamish, oakley, vic, vermont, 03840, 2, dunstan  treet, , 618  893615, 727856097, 0, NoRole
rec-775-org,   rec-171-org_f-0, eng, f, 1, 20191218, ms , karmina, christisen, nsw, winstonhills, 05345, 26, academyclose, flindersplace , 6121030471, 310681102, 8, daughter-y-True
rec-14-dup-1, rec-823-org, eng, m, 34, 19861103, ms, ferg us, winterbottom, nsw, russell lea, 03193, 15, , , 612 15 7541, 240857775, 7, NoRole
rec-495-dup-0, rec-389-org, ara, m, 31, , ms, jessika, basaaria, nsw, nowra, 02291, 70, heagney crescent, diment towerst, 612 6600552, 751699401, 3, NoRole
rec-497-dup-0, rec-554-org, usa, f, 28, 19920923, , emiili, waar, nsw, matheson, 03672, 16, groom street, wagunyah, 612 8310263, 594546398, 9, NoRole
rec-904-dup-1, rec-596-org, eng, f, 32, 19880928, dr, ellorah, triggs, qld, colevale, 04715, 17, blackett crescent, , 4165981882, 2508 28082, 2, NoRole
rec-604-org,   rec-492-org, fre, f, , 19250729, , bailey, surin, qld, vasa views, 04573, 4, gurrang avenue, , 613 0836989, 806827248, 8, NoRole
rec-134-dup-0, rec-916-org, unk, m, 29, 19910923, , jai, abbatista, qld, goodwood, 04226, &8, kirwan circuit, elm ood, 613 6329104, 106992128, 1, NoRole
rec-70-dup-0, rec-825-org, unk, f, , 19300525, ms, jackson, scime, qld, burton, 031 9, 122, laperouse street, , 613 8131933, 522886397, 2, NoRole
rec-203-org,   rec-392-org, chi, f, , 19850615, , connor, you, nsw, mount vincent, 03381, 141, boulton close, , 612 6636787, 305318597, 3, NoRole
rec-433-dup-0, rec-871-org, usa, , 26, 19940720, ms, jack, cantrell, qld, sherwood, , 62, brentnall place, , 613 6516977, 101649596, 1, NoRole
rec-328-dup-0, rec-361-org, usa, f, , 19361227, , schk irra, cof fey, wa, barrabup, 02151, 30, , bethune, 618 9188280, 427382383, 6, NoRole
rec-72-dup-0, rec-28-org, unk, f, 13, 20071029, ms, , scollard, qld, upper mount gravatt, 03212, 410, castleton crescent, , 613  6 64935, 122009722, 5, NoRole
rec-248-dup-0, rec-506-org, usa, f, 28, , ms, timothy, moses, vic, minimay, 03672, 89, parker street, lavarack barracks 2 rar spt, 618 4948605, 626775690, 9, NoRole
rec-32-dup-1, rec-756-org, eng, , , 19890921, , arabella, , nsw, stanhope, 03138, 569, hodgson crescent, , 612 2460007, 985780936, 6, NoRole
rec-270-org,   rec-841-org, ind, , 27, 19930119, , rachel, naoomal, sa, inman valley, 05076, 29, champ place, airforce memorial estate, 617 3021683, 743665622, 8, NoRole
rec-195-org,   rec-350-org, eng, f, , 19210920, , brodie, ryers, nsw, armatree, 02009, 60, faithfull circuit, , 612 0318935, 614237157, 6, NoRole
rec-839-dup-0, rec-786-org, eng, f, , 19910417, mr, lo uis, babcocke, nsw, tullamore, 04122, 23, banfieldstreet, , , 401613269, 7, NoRole
rec-264-dup-0, rec-308-org, ser, m, , 19080725, ms, kaelyn, kriez, nsw, murga, 00872, 1, waller crescent, , 204 7617902, 782158812, 6, NoRole
rec-776-org,   rec-907-org, usa, m, , 19710721, , dominic, winters, vic, clarendon, 07306, 18, mackie crescent, , 204 8645814, 925824112, 9, NoRole
rec-852-org,   rec-758-org, ser, m, , 19970718, hon, isabella, burzic, tas, loira, 03350, 9, marlock street, , 204 5628559, 587909735, 5, NoRole
rec-612-org,   rec-115-org, eng, m, 29, 19910707, , emma, , nsw, walgett, 06023, 36, witt place, , 612 5285469, 501393461, 4, NoRole
rec-486-org,   rec-339-org, eng, f, 25, 19951013, , dylan, rutherfurd, sa, padthaway, 02033, 10, owen crescent, caravn park, 617 8624012, 801474887, 5, NoRole
rec-204-org,   rec-19-org, eng, , 26, 19940612, , kylee, pryor, qld, east ipswich, 02096, 108, flinders way, , 613 5034474, 899646663, 1, NoRole
rec-408-dup-1, rec-801-org, gre, , 27, 19930719, ms, k ai, theodorakis, qld, laidley, 02143, 13 , cripps place, greenacres caravan park, 613 4589152, 971125144, 5, NoRole
rec-976-org,   rec-323-org, usa, f, 29, 19910705, ms, mia, stanton, qld, buccan, 04109, 4, aston crescent, vlla 18 pacific bay resort, 416 0776706, 213406169, 6, NoRole
rec-703-org,   rec-532-org, ira, f, , 19390728, ms, taylah, jafari, vic, brunswick west, 02773, 126, hosking place, , 618 0089897, 573106120, 2, NoRole
rec-682-dup-0, rec-265-org, ger, m, 34, , ms, jacob, freund, vic, hill top, 04215, 89, bingley crescent, , 618 9012686, 139664303, 3, NoRole
rec-799-dup-0, rec-763-org, fin, f, 2 , 19940301, ms, rachel, laukkanen, nsw, wallaville, 07000, 2 , chauvel street, , , 978811266, 2, NoRole
rec-245-org,   rec-449-org, unk, , 34, , , joshua, scime, vic, inkerman, 03170, 74, bainton crescent, koani, 618 0366312, 489569074, 3, NoRole
rec-794-org,   rec-818-org, eng, f, , 19710512, , jamie, summerfield, nsw, brushgrove, 02540, 19, brent place, , 612 3937656, 358930437, 7, NoRole
rec-857-dup-1, rec-441-org, eng, f, 32, 19880607, , bailei, brewster, wa, bullfinch, 02580, 10, brookman jtreet, , 618 0284122, 389755952, 7, NoRole
rec-243-org,   rec-544-org, por, , 21, 19991229, , henry, folha, tas, south launceston, 02517, 18, cane place, , 617 5690799, 954614815, 9, NoRole
rec-470-dup-0, rec-214-org, ger, f, 32, 19880809, mr, alec, engl, nsw, dundast valley, 02283, 177, denovan circuit, rosetta vilage, 612 6951487, 588624105, 8, Org-wife
rec-26-dup-1, rec-995-org, eng, f, 24, 19960307, , jak , macgreg r, vic, pakenham, 06525, 8, shakespeare crescent, , 618 4232675, 545105400, 0, NoRole
rec-746-org,   rec-747-org, unk, m, 29, 19911208, , madalyn, aballon, vic, pine lodge, 02257, 288, ennor crescent, , 618 7810767, 513509226, 1, NoRole
rec-865-org,   rec-473-org, usa, f, 27, 19930128, , adam, whitley, sa, millicent, 04869, 61, carr crescent, , 617 9054084, 248149067, 4, NoRole
rec-23-org,   rec-655-org, chi, f, 30, 19901214, ms, faith, hang, vic, tintaldra, 02154, 5, larakia street, , 618 5829602, 194252272, 6, NoRole
rec-840-org,   rec-945-org, chi, f, 30, 19900330, , bree, chuko, wa, hester brook, 07010, 15, selwyn street, , 618 8724014, 519511466, 2, NoRole
rec-820-dup-0, rec-572-org, , f, , 19811017, mr, , claahke, , oackville, 03204, 57, william webb drive, wandana, 416 4434335, 476987060, 0, NoRole
rec-950-dup-0, rec-417-org, ind, f, 22, 19980110, ms, holly, chengelpet, qld, ryde, 04208, 7, , mynor a, 613 3085967, 21129 176, 7, NoRole
rec-891-dup-1, rec-891-org, unk, f, 35, 19821213, , sarah, sciacca, nsw, tumblong, 02121, 209, broadsmith street, , 612 2227343, 400765383, 7, NoRole
rec-427-org,   rec-812-org, eng, , 24, 19960212, , harry, dennel, , heywood, 04179, 180, kippax health centre, , 416 1681751, 647562504, 4, NoRole
rec-4-dup-0, rec-602-org, eng, f, , 19020318, , callie, hanley, nsw, north richmond, 02085, 62, clare den n s avenue, , 612 3207878, 333168427, 1, NoRole
rec-132-dup-1, rec-234-org, fre, f, 34, , , arabella, coupe, vic, elw od, 06151, 5, kellermann close, biggin  ill, 618 5809593, 482609868, 9, NoRole
rec-592-org,   rec-168-org, unk, , 11, 20090414, pfc, harry, scolastique, sa, allambie, 03015, 14, macarthur avenue, , 617 3048852, 409197293, 8, NoRole
rec-227-dup-1, rec-107-org, eng, f, , 19010721, ms, samuel, thacker, vic, flynn, 06065, 55, murranj  street, blue bay aprtmnts, 618 7843 211, 343304952, 9, NoRole
rec-720-dup-0, rec-750-org_h-0, chi, f, 32, 19880731 , ms, caitan, ce, sa, hydepark, 03072, 6, clivestreleavenue, headlandcvnpark , 6179857449, 116175339, 9, NoRole
rec-181-dup-0, rec-839-org, , f, 30, 19900501, , shaun, landau, vic, prahran, 02033, 13, packer street, rsde 302, 708 6205094, 732939274, 1, NoRole
rec-142-org,   rec-213-org, ser, f, , 19320928, mr, arren, radul, sa, daw park, 02192, 81, william hudson crescent, fred lane hostel, 617 8321757, 962177217, 6, NoRole
rec-900-dup-1, rec-906-org, eng, f, 28, 19920724, , , mcgrory, vic, wendouree, 05000, 9, gluyas street, , 618 8624385, 460072057, 5, NoRole
rec-198-dup-0, rec-240-org, dut, f, 29, 19910502, , pailei, shreve, qld, jellinbah, 02145, 41, higinbotham street, omaha, 708 7549625, 575208744, 1, NoRole
rec-787-org,   rec-67-org, ind, m, 30, 19901027, , zack, varandani, vic, port pirie, 03156, 25, glynn street, , 618 7830145, 178028739, 9, NoRole
rec-331-org,   rec-849-org, jew, , , 19341020, , joshua, fleischmann, wa, south perth, 02134, 7, thornhill crescent, crowden, 618 1532365, 635504081, 0, NoRole
rec-819-dup-0, rec-267-org, chi, f, 3 2, 19880614, ms, elizabeth, loh, nsw, invergowrie, 02369, 15, cox st eet, , 612 5038137, 324488710, 0, NoRole
rec-287-dup-0, rec-148-org, ita, , 22, 19980311, , robbie, caccianemici, nsw, erigolia, 02035, 4, ferguson circuit, eight mile, 612 6447227, 710497969, 1, NoRole
rec-122-dup-0, rec-566-org, unk, f, 25, 19951201, ms, daniel, aaberg, vic, warrnambool, 02527, 20, ironbarkcrescent, bellona, 618 3088224, 402507945, 8, Org-Household
rec-171-org,   rec-129-org, ger, f, 26, 19940302, col, , schriter, vic, rubicon, 03280, 7, style arcade, , 618 5949296, 866633472, 6, NoRole
rec-828-dup-0, rec-21-org, usa, f, 28, 19920606, , james, lucas, nsw, hastings point, 03135, 394, buller crescent, , 612 3943175, 912557651, 9, NoRole
rec-12-dup-0, rec-251-org, ind, , 25, 19950713, mr, isabella, vidvan, nsw, dangar i sland, 04122, 1 , shepherd street, brentwood village, 612 9568757, 636222959, 4, NoRole
rec-988-org,   rec-333-org, unk, f, , 19900803, , cameron, , nsw, lowanna, 05009, 18, rossarden street, , 204 5936106, 263742733, 9, NoRole
rec-212-dup-0, rec-274-org, rus, f, 23, 19971018, , brodee, kripak, nss, aylmerton, 03280, 141, mcinnes street, , 612 8903018, 166693479, 8, NoRole
rec-315-org,   rec-776-org, unk, f, 37, 19831219, ms, kayla, aballon, qld, bollier, 04811, 58, lochbuy street, , 416 3121330, 291781586, 2, NoRole
rec-952-dup-0, rec-774-org, usa, , 37, 19830 19, mr, olivia, houston, nsw, wyoming, 04560, 23, doonkun a street, , 612 2250284, 817098914, 8, NoRole
rec-802-org,   rec-108-org, , f, 30, 19901116, , lara, coleman, nsw, tuart hill, 02640, 94, callister crescent, , 612 5834487, 220012219, 2, NoRole
rec-389-org,   rec-718-org, eng, f, 27, 19930702, dr, grayson, pond, nsw, fadden, 02026, 9, giffen close, , 708 4822271, 120620032, 8, NoRole
rec-270-dup-0, rec-841-org, ind, , 27, 19930119, , rac heJ, naoomal, sa, inman valley, 05076, 29, champ place, airforce memorial estate, 617 3021683, 743665622, 8, NoRole
rec-435-dup-0, rec-259-org, eng, , 31, 19891007, dr, etan, mckelar, qld, lower mount walker, 04615, 12, chuculba crescent, , 613 4647871, 779053692, 6, NoRole
rec-649-org,   rec-953-org, chi, , 12, 20080310, , joshua, wai, nsw, tomingley, 04882, 11, bonwick place, , 612 6312934, 229105270, 0, NoRole
rec-26-dup-0, rec-995-org, eng, f, 24, 19960307, , jake, macgr gor, vic, pakenham, 06525, 8, shakespeare crescent, , 618 4 32675, 545105400, 0, NoRole
rec-82-org,   rec-703-org, usa, f, 13, 20070329, , tayla, booker, nsw, eastern heights, 04874, 28, stuart street, , 612 9787104, 354397577, 3, NoRole
rec-908-dup-0, rec-510-org, ara, f, 28, 19920109, mr, takeisha, reeham, sa, kingston on murray, 02500, 7, gleadowbstreet, , 617 9934616, 147321724, 2, NoRole
rec-518-dup-0, rec-94-org, usa, f, 9, 20110831, ms, oliver, canavan, nsw, wamberak, 06018, 20, boolimba crescent, , 612 7791010, 744641594, 2, NoRole
rec-322-dup-1, rec-735-org, eng, f, 35, 19850206, mr, alexander, andrewson, vic, 03193, wye river, 10, cobby street, st pauls lutheran village, 618 1339426, 460542386, 7, NoRole
rec-521-dup-1, rec-511-org, ira, m, 25, 19950427, , campbekl, assadi, wa, quinninup, 02650, 30, crace street, st helen's consulting suites, 618 7515675, 613758137, 1, NoRole
rec-805-dup-0, rec-433-org, unk, f, 2 , 19931023, , christopher, scott jackson, vic, rokewood junction, 04131, 149, heard street, , 618 2368723, 399717926, 5, NoRole
rec-709-dup-0, rec-754-org, por, f, 8, 20120623, , zacob, elizalde, nsw, hatfield, 03116, 31, allan ztreet, , , 162830231, 2, NoRole
rec-609-org,   rec-37-org, ind, f, 31, 19891203, , brodee, lalit, sa, devon park, 04123, 63, grounds crescent, , 617 5464699, 385097105, 9, NoRole
rec-648-dup-0, rec-315-org_f-0, abo, f, 9, 20116105, ms, myuna, tapai, vic, koorlong, 03130, 1, connellyplace, millridge, 6188331170, 931088743, 6, daughter-y-True
rec-999-dup-0, rec-214-org_f-1, ger, m, 2, 20180518, ms , othmann, engl, nsw, dundastvalley, 02283, 177, denofancircuit, rosettavillage, 6126951487, 625272782, 6, son-y-True
rec-283-dup-0, rec-728-org, ind, m, 30, 19900210, , grafe, sarika, viic, puckapunyal milpo, 03145, 7, miles place, , 618 2214727, 336859412, 7, NoRole
rec-513-org,   rec-106-org, vie, f, 22, 19980727, pfc, isabelle, dinh, sa, piccadilly, 02026, 27, wallaroo road, , 617 9976226, 344421338, 9, NoRole
rec-239-dup-0, rec-508-org, ina, f, 20, 20000227, , toby, salim, nsw, auburn, 02505, 183, dinnison circuit, , 612 9730524, 231477979, 9, NoRole
rec-601-org,   rec-399-org, usa, f, 29, 19910210, ms, lara, morse, qld, priestdale, 02666, 61, brereton street, , 613 5470276, 864028588, 5, NoRole
rec-789-org,   rec-711-org, usa, f, , , ms, oakleigh, king, qld, palmview, 02065, 59, nash place, topview, 613 5945253, 450278293, 8, NoRole
rec-227-org,   rec-107-org, eng, f, , 19010721, ms, samuel, thacker, vic, flynn, 06065, 55, murranji street, blue bay aprtmnts, 618 7843211, 343304952, 9, NoRole
rec-915-dup-0, rec-524-org, chi, f, 34, 19860604, , alex, tzan, nsw, tungamull, 02380, 37, stacy scteet, , 612 4135366, 660521931, 4, NoRole
rec-430-org,   rec-707-org_h-0, unk, f, 16, 20040628, ms, alisson, straw, tas, irymple, 03806, 6, bonnorclose, paraburdoohospital , 6179418940, 634464974, 4, NoRole
rec-661-org,   rec-609-org, pol, f, 33, 19870501, , chloe, czubak, nsw, wildes meadow, 02264, 542, revill place, , 612 1814100, 179525138, 1, NoRole
rec-24-org,   rec-419-org, unk, , 12, 20080830, pfc, eden, scjum, , crookwell, 06153, 13, theodore street, , 708 8895388, 492710361, 9, NoRole
rec-78-org,   rec-479-org, pol, f, 9, 20110220, hon, madison, abratkiewicz, nsw, bourke, 02035, 124, grimshaw street, , 612 0710858, 103658769, 9, NoRole
rec-88-dup-0, rec-236-org, cze, , 33, 19870912, ms, reeec, zahradnicek, qlc, bukali, 03089, 3, wilkins street, , 613 7639209, 993828651, 4, NoRole
rec-440-dup-0, rec-260-org, unk, f, 3 , 19890607, , phoebe, scogin, vic, woora ee, 03909, 9, totterdell street, ron gol station, 618 0741331, 389608611, 6, NoRole
rec-358-dup-0, rec-796-org, unk, f, 24, 19960529, mr, dimitri, abbetmeyer, qld, wutul, 02282, 50, dumas s t reet, , 613 5623412, 865608576, 0, NoRole
rec-310-dup-0, rec-138-org, usa, , 28, 19921207, , annaelle, knight, qld, malmoe, 03022, 193, fairley crescent, , 613 4458772, 785304430, 9, NoRole
rec-483-dup-0, rec-416-org, usa, f, 41, 19791016, , bailey, pace, wa, mills lake, 02608, 57, shumack treet, eden park, 618 0018048, 385403074, 1, NoRole
rec-558-org,   rec-584-org, ind, m, 33, 19870514, dr, isabella, lalvani, qld, nathan, 03937, 7, towers place, camden, 613 5164450, 788602433, 5, NoRole
rec-291-dup-0, rec-617-org, unk, , 34, 19860818, ms, alyssa, scogin, ns w, wombarra, 00836, Z, gallagher street, texas station, 612 9209733, 736335886, 4, NoRole
rec-613-org,   rec-980-org, fin, f, 32, 19880903, ms, isabella, louhi, qld, orange, 02216, 19, mckail crescent, , 613 4211027, 158363958, 0, NoRole
rec-418-org,   rec-630-org, usa, f, 32, 19880819, ms, kayla, garrison, , wangaratta, 04034, 5, sugarloaf circuit, , 416 2965474, 790374844, 4, NoRole
rec-873-org,   rec-534-org_h-0, eng, f, 25, 19950324 , mrs , faithe, babcocke, nsw, callal, 03148, 58, peakeplace, clintoncaravanpark, 6123104747, 249233520, 7, NoRole
rec-705-org,   rec-789-org, pak, f, 21, , , olivia, raissani, qld, greensborough, 04011, 73, bernacchi street, , 613 2804947, 751494596, 0, NoRole
rec-478-org,   rec-241-org, eng, f, 32, 19880616, , john, abbey, vic, sandhurst east, 03174, 55, farncomb place, , 618 4899132, 284452154, 7, NoRole
rec-951-dup-0, rec-140-org, fre, f, 3 , 19900627, , joshua, gautier, ql , camira, 06168, 10, spafford crescent, , 613 8786053, 963798610, 3, NoRole
rec-822-dup-0, rec-808-org, eng, f, 27, 19931231, , kristin, wither poon, vic, duncraig, 02324, 8, hyndes crescent, the oasis, 204 8318078, 86605 093, 1, NoRole
rec-51-org,   rec-521-org, unk, f, 38, 19820504, , maria, strazzari, qld, witheren, 02400, 45, terewah circuit, , 613 7707087, 487819169, 8, NoRole
rec-733-org,   rec-235-org, chi, f, 30, 19901130, , joshua, kiu, qld, acland, 02033, 19, pearcey place, , 613 3596806, 199692916, 9, NoRole
rec-634-dup-1, rec-874-org, unk, , 36, 19840629, , samantha, strangway, nsw, hillston, 04870, 40, mcbryde crescent, , 612 2304455, 539763445, 0, NoRole
rec-289-dup-0, rec-710-org_f-1, eng, f, 5, 20150709, pfc , ashtoreth, gore, vic , kilcunda, 02560, 85, cradleclose, masonicmemorialvillage, 6181805100, 805561333, 9, daughter-y-True
rec-597-dup-0, rec-476-org, usa, m, 36, 19844203, dr, nathan, reese, , rosetta, 02850, 1, welch place, , 416 7889693, 597440338, 3, NoRole
rec-636-dup-0, rec-704-org, ind, f, 33, 19870411, mr, ajay, vaithu, sa, karratha, 04215, , , , 617 0707014, 612998680, 6, NoRole
rec-405-org,   rec-432-org, chi, , 26, , , caitlin, sze, sa, risdon park south, 06155, 5, ellenborough street, , 617 4706807, 458808841, 5, NoRole
rec-376-dup-0, rec-990-org, abo, f, 34, 19860820, , robbie, ofanengaue, vic, cckalimna, 02190, 10, fullerton crescent, , 708 3126646, 835344214, 4, NoRole
rec-456-org,   rec-560-org, eng, , , , , april, newell, nsw, wangi wangi, 03121, 70, wild street, , 708 8086889, 537700370, 1, NoRole
rec-173-org,   rec-856-org, chi, , 19, 20011204, , mikayla, dwan, qld, cecil plains, 03041, 3, maygar street, , 613 0356239, 314313687, 9, NoRole
rec-199-dup-1, rec-127-org, hun, f, 13, 20070108, , will, koranyi, nsw, conjola park, 04163, 3, blackett cre5cent, gumview, 612 1619767, 998615 22, 2, NoRole
rec-294-dup-0, rec-71-org, unk, , 25, 199509 9, ms, marley, sco y, nsw, kincumber, 02158, 19, hackett garden, glen eden, 612 2364238, 843561094, 5, NoRole
rec-982-org,   rec-943-org, eng, , 30, 19900529, , ryley, matheson, wa, karranadgin, 02023, 4, theodore street, , 618 9386997, 438766205, 4, NoRole
rec-185-org,   rec-581-org, eng, f, 27, 19930826, , sophie, isaacson, nsw, roseville chase, 03031, 27, turriff street, , 612 6110696, 156234913, 9, NoRole
rec-616-dup-0, rec-566-org_h-0, unk, f, 29, 19910215, dr , aballon, leonah, vic, warrnambool, 02527, 20, ironbarkcrescent, bellona , 6183088224, 165423523, 7, NoRole
rec-692-org,   rec-387-org, usa, f, 33, 19871101, , brayden, hendrix, qld, martynvale, 02046, 3, mcinnes street, , 613 1795772, 100931931, 2, NoRole
rec-759-dup-1, rec-636-org, chi, f, 30, 19901224, , hayley, pin, vic, lockington, 02550, 211, firthdene, companion crescent, 708 1736560, 424447163, 3, NoRole
rec-316-dup-0, rec-481-org, tur, f, 35, 19851007, sgt, tara, hocazde, vic, noradjuha, 03820, 12, dallaspl ace, wandana, 618 3118372, 183821949, 5, Org-wife
rec-570-dup-1, rec-134-org, vie, , 37, 19830705, ms, madel ine, le, vic, mag ie, 03030, 9, waramanga place, , 618 3301030, 561285343, 2, NoRole
rec-811-dup-1, rec-897-org, rom, , 20, 20000322, hon, tara, com neci, vic, berrybank, 05245, 1 , kambalda crescent, wiluna, 618 7484043, 865374921, 4, NoRole
rec-99-org,   rec-145-org, eng, f, 30, 19900714, , isabella, wakefield, wa, beachlands, 02464, 46, riley place, hybernia park, 618 4376793, 199500402, 5, NoRole
rec-806-org,   rec-824-org, ind, f, 33, 19870330, , liam, mirajkar, vic, strath creek, 06525, 1585, bremer street, , 618 0547978, 257769323, 4, NoRole
rec-249-dup-0, rec-72-org, ind, , 40, 19800813, , michael, jagcani, nsw, wallsend, 04740, 95, bega flts, , 612 3296363, 888085322, 9, NoRole
rec-850-org,   rec-717-org, usa, f, 35, 19851113, mr, charles, harrington, , somerton park, 02000, 66, turriff street, rsde 668, 204 1616204, 352057008, 7, NoRole
rec-640-org,   rec-409-org, afg, f, , 19180917, ms, chloe, wardak, vic, brookfield, 02261, 24, mort street, , 618 2167479, 316105295, 5, NoRole
rec-94-dup-1, rec-815-org, usa, m, 33, , ms, lily, spence, nsw, guildford, 03340, 25, discovery street, two tre  hill, 612 1084336, 47874g424, 6, NoRole
rec-44-dup-1, rec-501-org, chi, f, 38, 19820731, mr, alessandra, kwang, tas, selbourne, 03523, 4 3, ogilby  rescent, , 617 2813332, 878457051, 1, NoRole
rec-890-dup-1, rec-910-org, ger, , 22, 19980630, dr, william, engel, n s, matraville, 02480, 103, becker place, naygoondy, 612 7277944, 976522580, 1, NoRole
rec-235-dup-1, rec-249-org, , f, , 19650207, ms, lachlan, dalevikh, , oatlands, 04102, 17, twamley crescent, , 204 1500394, 562720010, 2, NoRole
rec-496-org,   rec-915-org, ind, f, 25, 19950709, , annalise, hassani, vic, beech forest, 04217, 111, barnett close, hopeview, 618 6327762, 195706380, 3, NoRole
rec-345-dup-0, rec-772-org, eng, , 29, 19911219, , jacqueline, mackenzie, ns , blackalls park, 02228, 7, hawker place, , 612 8 12637, 974865136, 0, NoRole
rec-293-dup-0, rec-549-org, usa, f, 30, 19901014, , maahco, price, tas, scarborough, 02218, 15, sharland place, mountain view villake, 617 3122041, 251985395, 8, NoRole
rec-433-org,   rec-871-org, usa, f, 26, 19940720, ms, jack, cantrell, qld, sherwood, , 62, brentnall place, , 613 6516977, 101049596, 1, NoRole
rec-943-dup-0, rec-142-org, unk, f, , 19020823, , guglielmo, strainij, vic, burnley, 02030, 13, grant crescent, , 618 3776036, 353779219, 4, NoRole
rec-233-org,   rec-573-org, usa, f, 23, 19970303, ms, william, obrien, act, greenway, 02480, 192, stapylton street, churingal, 708 7727184, 738681751, 0, Org-Household
rec-844-dup-0, rec-896-org, afr, f, 31, 19890802, , benjamin, karanja, kld, beerah, 03181, 145, lynd place, , 613 2259242, 170153146, 9, NoRole
rec-731-org,   rec-714-org, pol, f, 41, 19791226, , sarah, ciesinski, vic, panmure, 03777, 639, staaten crescent, dinner creek street, 618 7751595, 386585681, 9, NoRole
rec-504-dup-0, rec-49-org, usa, f, , 19391120, , reegan, page, sa, ashton, 03011, 4, mackrell uplace, villa 3, 617 9598757, 933254587, 7, NoRole
rec-631-org,   rec-638-org, usa, f, 42, 19781028, ms, holly, logan, vic, , 02035, 6, namadgi circuit, , 618 9419750, 375416189, 6, NoRole
rec-842-dup-0, rec-238-org, hun, m, , , , li y, , vic, beremboke, 02281, 5, maxhenry crescent, , 416 0222965, 917126809, 1, NoRole
rec-481-dup-0, rec-351-org, eng, f, 12, 20081024, ms, , fipond, sa, nordh yelta, 03806, 225, brookman street, , 617 7632115, 114107236, 5, NoRole
rec-858-dup-1, rec-827-org, eng, , 21, 19990267, , alexandra, bourke, vic, balmoral, 02036, 61, totterdell street, , 618 2826605, 939395143, 6, NoRole
rec-267-org,   rec-585-org, chi, m, 26, 19940505, , liam, xiu, nsw, yetman, 04165, 17, batchelor street, colonial cvan park, 416 5030394, 654725786, 7, NoRole
rec-71-dup-0, rec-670-org, ger, f, 21, 19990119, , kate, mettler, , east fremantle, 04567, 31, weather s  treet, romilly hills, 416 5169636, 530123776, 9, NoRole
rec-645-org,   rec-876-org, unk, f, 29, 19910628, mr, william, sckel, qld, weipa airport, 02007, 30, o'rourke street, , 613 2899222, 582219502, 3, NoRole
rec-654-org,   rec-571-org, eng, m, 32, 19880709, , alicia, newell, vic, cabarita, 03211, 2, beasley street, rosetta village, 618 4866391, 586275418, 3, NoRole
rec-354-org,   rec-659-org, unk, m, 29, 19910321, mr, , strahn, nsw, careel bay, 02680, 112, burnie street, , 612 4301114, 780025150, 4, NoRole
rec-365-dup-0, rec-563-org, unk, f, 27, 19930613, , sh ntal, scopel, vic, eltham  orth, 03941, 55, william hudson crescent, st john of god hospital, 204 3396099, 939930892, 3, NoRole
rec-574-org,   rec-862-org, spa, f, 13, 20070326, , olivia, tijerina, wa, gingerah, 06330, 116, ebden street, , 416 6633209, 609823327, 2, NoRole
rec-960-dup-1, rec-224-org, afg, , 28, 19920 22, , tho mas, dotani, nsw, bathurst, 02340, 6, beasley street, larra pines, 612 3007526, 627717756, 4, NoRole
rec-400-org,   rec-547-org, , f, 29, 19910812, dr, gemaley, hague, , st ives, 02166, 24, harford street, , 416 1599784, 682039523, 0, NoRole
rec-675-dup-0, rec-592-org, , m, , , , ashleigh, hog an, nsw, bright aters, 02486, 23, hudson street, , 612 5954537, 884538467, 4, NoRole
rec-994-dup-0, rec-523-org, eng, , 32, 19880217, mr, charlie, snell ng, vic, homebush, 05158, 167, dexter  treet, rowethorpe, 618 2929807, 547330204, 0, NoRole
rec-461-org,   rec-706-org, dut, m, 23, 19971221, ms, madeline, vandeneeden, nsw, duckmaloi, 02094, 2, withnell circuit, bellhaven estate, , 788030521, 1, NoRole
rec-620-dup-0, rec-185-org, eng, , , , , annapel, hland, nt, borroloola, 04812, 233, stuart street, , 613 4547388, 760357025, 7, NoRole
